Theta0_Value,CostFunction
-2.1289801397972266,4.927500827157572
-2.134334008081473,4.9260584711860105
-2.139667591297124,4.9246270242844705
-2.1449809663015067,4.923206403943641
-2.150274209660747,4.9217965282782465
-2.1555473976508717,4.9203973160223455
-2.160800606258909,4.919008686524641
-2.166033911183982,4.917630559743833
-2.171247387838401,4.9162628562439945
-2.176441111348749,4.914905497190015
-2.181615156556964,4.913558404343034
-2.18676959802142,4.91222150005594
-2.191904510017998,4.910894707268905
-2.197019966541159,4.909577949504917
-2.202116041305009,4.908271150865405
-2.2071928077443603,4.906974236025832
-2.212250339015792,4.905687130231378
-2.2172887079987027,4.9044097592926175
-2.2223079872963614,4.903142049581247
-2.2273082492369523,4.901883928025844
-2.2322895658746194,4.900635322107645
-2.2372520089905024,4.899396159856382
-2.2421956500937723,4.89816636984612
-2.2471205604226623,4.89694588119114
-2.2520268109454937,4.895734623541865
-2.256914472361698,4.894532527080798
-2.2617836151028365,4.893339522518491
-2.2666343093336154,4.8921555410895605
-2.2714666249528963,4.890980514548728
-2.2762806315947035,4.889814375166866
-2.281076398629228,4.888657055727117
-2.285853995163826,4.887508489521006
-2.290613490044016,4.886368610344606
-2.2953549518544705,4.8852373524947
-2.300078448920004,4.88411465076502
-2.304784049306557,4.883000440442474
-2.309471820822178,4.881894657303418
-2.314141831018001,4.8807972376099595
-2.318794147189217,4.879708118106273
-2.3234288363760447,4.878627236014962
-2.3280459653646974,4.877554529033441
-2.3326456006883443,4.876489935330339
-2.33722780862807,4.875433393541941
-2.341792655213828,4.874384842768649
-2.3463402062253946,4.873344222571469
-2.3508705271933157,4.872311472968524
-2.35538368339985,4.871286534431617
-2.3598797398799114,4.8702693478827666
-2.364358761422005,4.869259854690837
-2.3688208125691625,4.868257996668127
-2.373265957619869,4.867263716067038
-2.377694260628993,4.866276955576738
-2.382105785408707,4.865297658319853
-2.386500595529409,4.8643257678492064
-2.390878754320637,4.863361228144529
-2.395240324871981,4.862403983609275
-2.3995853700339955,4.86145397906739
-2.403913952419101,4.860511159760135
-2.408226134402489,4.859575471342925
-2.4125219781230203,4.858646859882213
-2.416801545484119,4.857725271852367
-2.421064898154667,4.856810654132595
-2.4253120975698903,4.855902954003861
-2.4295432049322456,4.855002119145885
-2.4337582812123024,4.854108097634083
-2.4379573871496207,4.853220837936615
-2.4421405832536265,4.852340288911376
-2.446307929804484,4.851466399803085
-2.450459486853965,4.850599120240337
-2.4545953142263124,4.849738400232697
-2.458715471519103,4.848884190167827
-2.462820018104108,4.848036440808632
-2.4669090131281464,4.847195103290419
-2.4709825155139375,4.84636012911807
-2.4750405839609515,4.845531470163244
-2.4790832769462536,4.844709078661637
-2.4831106527253484,4.843892907210173
-2.4871227693330176,4.843082908764335
-2.4911196845841572,4.842279036635393
-2.495101456074611,4.841481244487759
-2.4990681411819997,4.840689486336295
-2.5030197970665484,4.839903716543659
-2.5069564806719096,4.839123889817688
-2.510878248725984,4.838349961208774
-2.5147851577417395,4.837581886107287
-2.5186772640180224,4.836819620240989
-2.5225546236403713,4.836063119672494
-2.5264172924818245,4.835312340796729
-2.5302653262037245,4.834567240338423
-2.534098780256521,4.833827775349607
-2.5379177098805696,4.833093903207151
-2.541722170106928,4.832365581610295
-2.545512215758149,4.8316427685782175
-2.5492879014490692,4.830925422447609
-2.5530492815875983,4.830213501870282
-2.5567964103755014,4.829506965810773
-2.560529341809181,4.828805773543991
-2.5642481296804536,4.8281098846528625
-2.567952827577327,4.827419259025994
-2.5716434888847712,4.826733856855383
-2.5753201667854877,4.826053638634104
-2.5789829142606764,4.82537856515404
-2.582631784090798,4.8247085975036095
-2.5862668288563366,4.824043697065546
-2.589888100938555,4.823383825514651
-2.5934956525202506,4.822728944815598
-2.5970895355865085,4.82207901722073
-2.6006698019254477,4.8214340052679
-2.604236503128971,4.8207938717782906
-2.607789690593506,4.82015857985429
-2.611329415520745,4.81952809287735
-2.614855728918386,4.818902374505879
-2.618368681600865,4.818281388673165
-2.621868324190089,4.817665099585268
-2.6253547071161663,4.817053471718977
-2.6288278806181316,4.816446469819749
-2.632287894744671,4.815844058899696
-2.6357347993548434,4.815246204235544
-2.6391686441187985,4.814652871366655
-2.6425894785184925,4.814064026093019
-2.6459973518484015,4.813479634473305
-2.6493923132162314,4.812899662822879
-2.652774411543626,4.8123240777118905
-2.6561436955668714,4.811752845963317
-2.659500213837599,4.81118593465108
-2.662844014723485,4.810623311098124
-2.666175146408946,4.8100649428745434
-2.669493656895835,4.809510797795715
-2.6727995940041342,4.8089608439204365
-2.67609300537264,4.808415049549089
-2.6793739384596535,4.807873383221818
-2.6826424405436624,4.8073358137166915
-2.685898558724023,4.806802310047945
-2.689142339921638,4.806272841464153
-2.692373830879634,4.805747377446479
-2.6955930781640336,4.805225887706918
-2.698800128164428,4.804708342186535
-2.7019950270946436,4.804194711053744
-2.70517782099341,4.803684964702599
-2.7083485557250224,4.8031790737510525
-2.7115072769800017,4.802677009039299
-2.714654030275754,4.802178741628081
-2.7177888609572265,4.801684242797009
-2.7209118141975606,4.801193484042921
-2.7240229349987426,4.800706437078242
-2.727122268192253,4.800223073829331
-2.730209858439711,4.799743366434897
-2.7332857502335206,4.79926728724436
-2.736349987897509,4.79879480881628
-2.7394026155875664,4.798325903916753
-2.7424436772922838,4.797860545517874
-2.745473216833584,4.79739870679615
-2.748491277867356,4.796940361130961
-2.751497903884081,4.796485482103038
-2.754493138209462,4.796034043492922
-2.7574770240050466,4.795586019279463
-2.760449604268849,4.795141383638321
-2.76341092183597,4.79470011094048
-2.7663610193792145,4.794262175750747
-2.769299939409705,4.793827552826331
-2.772227724277496,4.793396217115338
-2.775144416172184,4.792968143755374
-2.7780500571235134,4.792543308072057
-2.780944689001985,4.792121685577657
-2.783828353519458,4.7917032519696425
-2.7867010922297504,4.791287983129287
-2.789562946529239,4.790875855120285
-2.7924139576574554,4.7904668441873675
-2.7952541666976796,4.790060926754944
-2.798083614577534,4.7896580794257275
-2.8009023420695707,4.789258278979396
-2.803710389791861,4.788861502371256
-2.80650779820858,4.788467726730892
-2.8092946076305885,4.788076929360889
-2.8120708582160163,4.787689087735488
-2.814836589970839,4.787304179499297
-2.8175918427494553,4.78692218246602
-2.8203366562552605,4.786543074617152
-2.82307107004122,4.786166834100725
-2.825795123510438,4.785793439230047
-2.828508855916726,4.785422868482452
-2.831212306365168,4.785055100498053
-2.833905513812684,4.784690114078522
-2.8365885170685923,4.784327888185859
-2.8392613547951675,4.783968401941174
-2.8419240655081985,4.783611634623506
-2.8445766875775433,4.783257565668608
-2.847219259227681,4.782906174667762
-2.8498518185382644,4.782557441366615
-2.852474403444667,4.78221134566401
-2.855087051738531,4.781867867610814
-2.8576898010683105,4.781526987408773
-2.8602826889398156,4.78118868540939
-2.862865752716752,4.780852942112765
-2.8654390296212586,4.780519738166481
-2.868002556734446,4.780189054364503
-2.8705563709969284,4.779860871646045
-2.873100509209358,4.7795351710944916
-2.875635008032954,4.779211933936296
-2.878159903990031,4.778891141539911
-2.8806752334645265,4.7785727754147
-2.8831810327025233,4.778256817209878
-2.8856773378127736,4.777943248713456
-2.8881641847672177,4.777632051851191
-2.890641609401504,4.7773232086855355
-2.893109647415504,4.777016701414615
-2.895568334373827,4.776712512371196
-2.8980177057063345,4.7764106240216675
-2.9004577967086473,4.776111018965044
-2.9028886425426568,4.775813679931929
-2.9053102782370304,4.7755185897835535
-2.907722738687718,4.775225731510769
-2.9101260586584514,4.774935088233087
-2.9125202727812494,4.774646643197674
-2.914905415556914,4.77436037977842
-2.917281521355528,4.774076281474951
-2.919648624416952,4.773794331911703
-2.922006758851315,4.773514514836959
-2.924355958639508,4.7732368141219235
-2.9266962576336737,4.772961213759785
-2.929027689557693,4.7726876978648045
-2.931350288007672,4.772416250671387
-2.9336640864524255,4.772146856533178
-2.9359691182339596,4.771879499922163
-2.9382654165679525,4.771614165427776
-2.9405530145442325,4.771350837756
-2.9428319451272547,4.771089501728499
-2.9451022411565773,4.770830142281733
-2.9473639353473335,4.770572744466088
-2.9496170602907035,4.770317293445032
-2.9518616484543836,4.770063774494236
-2.9540977321830546,4.769812173000734
-2.9563253436988486,4.769562474462103
-2.9585445151018113,4.769314664485582
-2.960755278370366,4.769068728787285
-2.9629576653617753,4.768824653191351
-2.9651517078125975,4.768582423629146
-2.9673374373391463,4.76834202613843
-2.9695148854379454,4.768103446862574
-2.971684083486182,4.767866672049749
-2.973845062742161,4.767631688052134
-2.975997854345752,4.767398481325136
-2.978142489318841,4.7671670384265985
-2.980278998565776,4.766937346016038
-2.982407412873813,4.766709390853867
-2.9845277629135594,4.76648315980064
-2.986640079239415,4.766258639816284
-2.9887443922900143,4.76603581795935
-2.9908407323886634,4.765814681386278
-2.9929291297437777,4.765595217350641
-2.995009614449317,4.765377413202428
-2.9970822164852193,4.765161256387293
-2.999146965717833,4.76494673444585
-3.0012038919003463,4.764733835012946
-3.003253024673218,4.764522545816954
-3.005294393564602,4.764312854679051
-3.0073280279907744,4.764104749512547
-3.0093539572565575,4.76389821832214
-3.0113722105557414,4.763693249203281
-3.013382816971505,4.76348983034144
-3.015385805476835,4.763287950011457
-3.017381204934944,4.763087596576844
-3.0193690440996845,4.762888758489128
-3.021349351615966,4.762691424287189
-3.0233221560201655,4.762495582596567
-3.02528748574054,4.762301222128869
-3.0272453690976358,4.762108331681047
-3.0291958343046965,4.761916900134804
-3.0311389094680696,4.761726916455931
-3.0330746225876113,4.761538369693667
-3.0350030015570906,4.761351248980086
-3.0369240741645904,4.7611655435294535
-3.038837868092909,4.760981242637617
-3.0407444109199577,4.760798335681382
-3.0426437301191593,4.7606168121178944
-3.044535853059844,4.760436661484047
-3.0464208070076424,4.76025787339587
-3.04829861912488,4.760080437547921
-3.050169316470968,4.759904343712713
-3.0520329260027927,4.759729581740111
-3.0538894745751053,4.759556141556744
-3.0557389889409077,4.759384013165432
-3.057581495751838,4.759213186644608
-3.0594170215585557,4.75904365214775
-3.0612455928111224,4.758875399902794
-3.063067235859385,4.75870842021161
-3.0648819769533544,4.758542703449397
-3.0666898422435835,4.758378240064155
-3.068490857781544,4.75821502057614
-3.0702850495200034,4.758053035577285
-3.072072443313396,4.757892275730709
-3.073853064918199,4.757732731770126
-3.0756269399933007,4.757574394499343
-3.077394094100372,4.757417254791718
-3.0791545527042334,4.757261303589642
-3.080908341173224,4.7571065319040065
-3.082655484779564,4.7569529308136955
-3.084396008699722,4.756800491465069
-3.0861299380147766,4.756649205071435
-3.0878572977107765,4.756499062912582
-3.0895781126791024,4.756350056334235
-3.091292407716825,4.756202176747581
-3.0930002075270617,4.756055415628761
-3.0947015367193345,4.7559097645184
-3.096396419809922,4.755765215021088
-3.0980848812222144,4.7556217588049225
-3.0997669452870658,4.755479387601014
-3.101442636243143,4.755338093203012
-3.1031119782372762,4.755197867466636
-3.104774995324807,4.755058702309215
-3.106431711469934,4.754920589709187
-3.1080821505460587,4.754783521705678
-3.1097263363361307,4.754647490398016
-3.111364292532988,4.754512487945292
-3.1129960427397005,4.754378506565893
-3.1146216104699085,4.754245538537065
-3.116241019148163,4.754113576194475
-3.117854292110263,4.7539826119317246
-3.11946145260359,4.753852638199992
-3.121062523787446,4.7537236475075115
-3.1226575287333844,4.753595632419197
-3.1242464904255445,4.753468585556201
-3.1258294317609807,4.753342499595467
-3.1274063755499952,4.753217367269347
-3.1289773445164637,4.75309318136515
-3.1305423612981653,4.75296993472473
-3.132101448447107,4.752847620244094
-3.13365462842985,4.752726230872974
-3.1352019236278315,4.752605759614429
-3.13674335633769,4.7524861995244265
-3.1382789487715845,4.75236754371147
-3.139808723057515,4.75224978533618
-3.1413327012396426,4.752132917610897
-3.1428509052786042,4.752016933799314
-3.144363357051833,4.7519018272160585
-3.145870078353869,4.751787591226332
-3.147371090896679,4.75167421924552
-3.148866416309964,4.751561704738802
-3.1503560761414726,4.75145004122078
-3.1518400918573137,4.751339222255115
-3.153318484842263,4.751229241454153
-3.154791276400072,4.751120092478533
-3.1562584877537763,4.7510117690368645
-3.157720140045999,4.750904264885326
-3.159176254339258,4.750797573827323
-3.160626851616268,4.750691689713129
-3.162071952780242,4.75058660643953
-3.163511578655194,4.750482317949474
-3.16494574998624,4.750378818231721
-3.1663744874398945,4.7502761013205
-3.1677978116043692,4.750174161295144
-3.1692157429898704,4.750072992279794
-3.1706283020288937,4.749972588443004
-3.1720355090765193,4.749872943997452
-3.1734373844107044,4.749774053199583
-3.174833948232576,4.749675910349277
-3.176225220666722,4.749578509789539
-3.1776112217614805,4.749481845906146
-3.1789919714892294,4.74938591312734
-3.1803674897466743,4.749290705923516
-3.1817377963551348,4.749196218806878
-3.18310291106083,4.749102446331142
-3.184462853535164,4.749009383091211
-3.185817643375007,4.74891702372288
-3.1871673001029817,4.748825362902507
-3.18851184316774,4.748734395346715
-3.189851291944248,4.748644115812084
-3.19118566573406,4.748554519094861
-3.192514983765601,4.748465600030651
-3.1938392651944425,4.748377353494102
-3.195158529103577,4.748289774398649
-3.1964727945036953,4.7482028576961905
-3.197782080333458,4.748116598376795
-3.1990864054597705,4.748030991468441
-3.2003857886780547,4.747946032036696
-3.201680248712518,4.747861715184456
-3.2029698042164254,4.7477780360516615
-3.204254473772367,4.7476949898150025
-3.205534275892525,4.747612571687652
-3.2068092290189427,4.7475307769189845
-3.208079351523789,4.747449600794313
-3.2093446617096224,4.7473690386346
-3.2106051778096565,4.747289085796206
-3.211860917988021,4.747209737670611
-3.213111900340024,4.747130989684147
-3.214358142892414,4.747052837297736
-3.2155996636036384,4.746975276006641
-3.216836480364101,4.746898301340188
-3.218068610996424,4.746821908861518
-3.2192960732556997,4.74674609416733
-3.22051888482975,4.746670852887634
-3.22173706333938,4.746596180685475
-3.2229506263386316,4.746522073256707
-3.2241595913150376,4.746448526329755
-3.225363975689872,4.746375535665327
-3.226563796818403,4.746303097056205
-3.227759071990141,4.7462312063269945
-3.228949818429089,4.746159859333874
-3.230136053293992,4.746089051964372
-3.231317793678581,4.74601878013711
-3.2324950566118225,4.745949039801589
-3.2336678590581625,4.74587982693794
-3.23483621791777,4.7458111375566965
-3.236000150026783,4.74574296769857
-3.237159672157549,4.745675313434219
-3.2383148010188667,4.74560817086401
-3.239465553256229,4.745541536117818
-3.24061194545206,4.74547540535478
-3.2417539941259563,4.745409774763084
-3.242891715734923,4.745344640559755
-3.2440251266736126,4.745279998990418
-3.2451542432745604,4.745215846329109
-3.2462790818084195,4.745152178878028
-3.2473996584841966,4.745088992967354
-3.248515989449484,4.745026284955021
-3.249628090790693,4.744964051226504
-3.2507359785332866,4.7449022881946235
-3.251839668642008,4.744840992299327
-3.252939177021114,4.744780160007485
-3.2540345195146005,4.744719787812697
-3.2551257119064343,4.7446598722350775
-3.256212769920778,4.744600409821063
-3.2572957092222175,4.744541397143212
-3.2583745454159883,4.744482830800001
-3.2594492940481996,4.744424707415639
-3.260519970606058,4.744367023639862
-3.261586590518092,4.744309776147751
-3.2626491691543733,4.744252961639528
-3.263707721826738,4.744196576840382
-3.2647622637890086,4.744140618500259
-3.2658128102372124,4.744085083393698
-3.2668593763098013,4.74402996831962
-3.2679019770878694,4.743975270101176
-3.268940627595371,4.743920985585519
-3.269975342799336,4.743867111643669
-3.271006137610087,4.7438136451703095
-3.272033026881454,4.743760583083601
-3.273056025410986,4.743707922325017
-3.274075147940168,4.743655659859167
-3.2750904091546307,4.743603792673616
-3.2761018236843626,4.743552317778713
-3.2771094061039223,4.74350123220742
-3.2781131709326465,4.743450533015138
-3.27911313263486,4.743400217279539
-3.2801093056200856,4.743350282100404
-3.2811017042432487,4.743300724599438
-3.282090342804887,4.743251541920126
-3.2830752355513546,4.743202731227553
-3.2840563966750294,4.743154289708242
-3.2850338403145147,4.743106214570006
-3.286007580554846,4.743058503041763
-3.2869776314276917,4.7430111523734
-3.2879440069115566,4.742964159835598
-3.288906720931983,4.742917522719692
-3.2898657873617503,4.742871238337485
-3.2908212200210767,4.742825304021127
-3.2917730326778174,4.74277971712294
-3.292721239047663,4.742734475015275
-3.2936658527943368,4.742689575090349
-3.2946068875297927,4.742645014760111
-3.295544356814411,4.742600791456078
-3.296478274157193,4.742556902629205
-3.2974086530159563,4.742513345749709
-3.298335506797529,4.742470118306951
-3.2992588488579426,4.742427217809278
-3.3001786925026244,4.742384641783894
-3.301095050986589,4.742342387776683
-3.302007937514629,4.742300453352111
-3.302917365241508,4.742258836093054
-3.3038233472721457,4.742217533600668
-3.30472589666181,4.7421765434942635
-3.3056250264163043,4.742135863411149
-3.306520749492155,4.742095491006501
-3.307413078796797,4.742055423953234
-3.3083020271887618,4.742015659941864
-3.3091876074778614,4.741976196680371
-3.310069832425373,4.741937031894083
-3.3109487147442227,4.741898163325506
-3.31182426709917,4.741859588734245
-3.3126965021069887,4.741821305896845
-3.3135654323366497,4.741783312606662
-3.3144310703095017,4.741745606673732
-3.3152934284994515,4.741708185924681
-3.3161525193331447,4.741671048202552
-3.317008355190143,4.74163419136671
-3.3178609484031045,4.7415976132927025
-3.3187103112579606,4.74156131187216
-3.319556455994092,4.741525285012644
-3.3203993948045074,4.741489530637549
-3.321239139836017,4.741454046685976
-3.322075703189408,4.741418831112618
-3.322909096919621,4.741383881887618
-3.3237393330359204,4.741349196996499
-3.32456642350207,4.741314774439995
-3.325390380236505,4.74128061223398
-3.326211215112502,4.741246708409323
-3.3270289399583524,4.741213061011796
-3.327843566557531,4.741179668101941
-3.3286551066488683,4.741146527754973
-3.329463571926716,4.741113638060673
-3.330268974041118,4.741080997123254
-3.3310713245979793,4.74104860306128
-3.33187063515923,4.741016454007545
-3.332666917242994,4.740984548108954
-3.3334601823237553,4.740952883526438
-3.334250441832522,4.740921458434835
-3.335037707156992,4.740890271022786
-3.3358219896417163,4.740859319492633
-3.336603300588264,4.740828602060318
-3.3373816512553827,4.740798116955268
-3.3381570528591635,4.740767862420308
-3.3389295165732005,4.740737836711547
-3.339699053528753,4.740708038098297
-3.340465674814905,4.7406784648629445
-3.3412293914787257,4.7406491153008705
-3.341990214525429,4.740619987720361
-3.3427481549185307,4.740591080442484
-3.343503223580008,4.7405623918010065
-3.344255431390456,4.740533920142299
-3.345004789189244,4.740505663825248
-3.345751307774674,4.740477621221137
-3.346494997904134,4.740449790713586
-3.3472358702942526,4.740422170698422
-3.3479739356210563,4.7403947595836184
-3.3487092045201208,4.74036755578918
-3.349441687586725,4.74034055774707
-3.350171395376004,4.740313763901108
-3.350898338403101,4.740287172706883
-3.3516225271433187,4.740260782631664
-3.3523439720322696,4.740234592154312
-3.3530626834660286,4.740208599765198
-3.35377867180128,4.740182803966107
-3.3544919473554686,4.740157203270157
-3.3552025204069476,4.740131796201706
-3.355910401195127,4.740106581296284
-3.3566155999206218,4.7400815571004875
-3.357318126745397,4.74005672217191
-3.3580179917929165,4.740032075079062
-3.3587152051482865,4.7400076144012555
-3.3594097768584033,4.739983338728578
